gsis_player_id,position,player_name,season,team,school_code,passing_attempts,passing_completions,passing_yards,passing_completion_percentage,passing_touchdowns,passing_interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_receptions,receiving_touchdowns,receiving_yards,defense_pass_breakups,defense_qb_hurries,defense_sacks,defense_solo_tackles,defense_total_tackles,defense_tackles_for_loss,defense_interceptions,defense_touchdowns,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_touchdowns,kickreturns_yards,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,total_fumbles,total_fumbles_lost
349410,WR,Lideatrick Griffin,2020,Mississippi State,MSST,,,,,,,,,,10.0,1.0,61.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,37.3,65.0,7.0,0.0,261.0,,,,,,,
349410,WR,Lideatrick Griffin,2021,Mississippi State,MSST,,,,,,,,,,26.0,0.0,269.0,0.0,0.0,0.0,1.0,2.0,0.0,,1.0,30.6,100.0,15.0,1.0,459.0,,,,,,,
349410,WR,Lideatrick Griffin,2022,Mississippi State,MSST,,,,,,,,,,40.0,4.0,502.0,0.0,0.0,0.0,2.0,2.0,0.0,,1.0,32.3,92.0,19.0,1.0,613.0,2.3,9.0,3.0,0.0,7.0,1.0,0.0
349410,WR,Lideatrick Griffin,2023,Mississippi State,MSST,,,,,,,17.0,74.0,1.0,50.0,4.0,658.0,,,,,,,,,21.9,39.0,14.0,0.0,307.0,,,,,,,
349417,DE,Tyrus Wheat,2020,Mississippi State,MSST,,,,,,,,,,,,,2.0,2.0,5.0,12.0,30.0,6.0,1.0,0.0,,,,,,,,,,,0.0,0.0
349417,DE,Tyrus Wheat,2021,Mississippi State,MSST,,,,,,,,,,,,,2.0,5.0,7.0,19.0,46.0,10.0,1.0,0.0,,,,,,,,,,,0.0,0.0
349417,DE,Tyrus Wheat,2022,Mississippi State,MSST,,,,,,,,,,,,,2.0,8.0,6.0,25.0,54.0,10.5,1.0,0.0,,,,,,,,,,,0.0,0.0
349626,DC,Ra'Mello Dotson,2020,Kansas,KSUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,
349626,DC,Ra'Mello Dotson,2021,Kansas,KSUN,,,,,,,,,,,,,1.0,0.0,0.0,21.0,24.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0
349626,DC,Ra'Mello Dotson,2022,Kansas,KSUN,,,,,,,,,,,,,5.0,0.0,0.0,37.0,50.0,1.0,2.0,0.0,,,,,,,,,,,,
349626,DC,Ra'Mello Dotson,2023,Kansas,KSUN,,,,,,,,,,,,,8.0,1.0,1.0,24.0,34.0,1.0,4.0,2.0,,,,,,,,,,,,
349626,DC,Ra'Mello Dotson,2024,Kansas,KSUN,,,,,,,,,,,,,6.0,0.0,0.0,39.0,49.0,1.0,5.0,2.0,,,,,,,,,,,0.0,0.0
349628,DT,Evan Anderson,2020,Florida Atlantic,FLAT,,,,,,,,,,,,,0.0,1.0,1.5,5.0,21.0,2.0,,0.0,,,,,,,,,,,0.0,0.0
349628,DT,Evan Anderson,2021,Florida Atlantic,FLAT,,,,,,,,,,,,,1.0,3.0,1.0,13.0,42.0,8.0,,0.0,,,,,,,,,,,0.0,0.0
349628,DT,Evan Anderson,2022,Florida Atlantic,FLAT,,,,,,,,,,,,,0.0,0.0,1.0,10.0,24.0,3.5,,0.0,,,,,,,,,,,,
349628,DT,Evan Anderson,2023,Florida Atlantic,FLAT,,,,,,,,,,,,,1.0,3.0,2.5,20.0,51.0,4.5,,0.0,,,,,,,,,,,0.0,0.0
349639,WR,LaJohntay Wester,2020,Florida Atlantic,FLAT,,,,,,,8.0,34.0,0.0,17.0,1.0,114.0,,,,,,,,,21.7,37.0,12.0,0.0,260.0,8.9,27.0,10.0,0.0,89.0,,
349639,WR,LaJohntay Wester,2021,Florida Atlantic,FLAT,,,,,,,5.0,29.0,0.0,65.0,4.0,702.0,,,,,,,,,,,,,,6.8,48.0,19.0,0.0,129.0,3.0,3.0
349639,WR,LaJohntay Wester,2022,Florida Atlantic,FLAT,,,,,,,15.0,106.0,1.0,62.0,8.0,719.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,9.7,41.0,14.0,0.0,136.0,4.0,2.0
349639,WR,LaJohntay Wester,2023,Florida Atlantic,FLAT,,,,,,,8.0,44.0,1.0,108.0,8.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,15.0,15.0,2.0,0.0,30.0,19.9,67.0,14.0,1.0,278.0,,
349639,WR,LaJohntay Wester,2024,Colorado,COUN,,,,,,,1.0,0.0,0.0,74.0,10.0,931.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,7.0,14.0,2.0,0.0,14.0,12.0,76.0,9.0,1.0,108.0,,
349682,WR,Will Sheppard,2020,Vanderbilt,TNVA,,,,,,,,,,2.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
349682,WR,Will Sheppard,2021,Vanderbilt,TNVA,,,,,,,,,,43.0,4.0,577.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
349682,WR,Will Sheppard,2022,Vanderbilt,TNVA,,,,,,,,,,60.0,9.0,776.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,4.7,23.0,9.0,0.0,42.0,2.0,2.0
349682,WR,Will Sheppard,2023,Vanderbilt,TNVA,,,,,,,,,,47.0,8.0,684.0,,,,,,,,,,,,,,9.9,39.0,9.0,0.0,89.0,3.0,1.0
349682,WR,Will Sheppard,2024,Colorado,COUN,,,,,,,,,,48.0,6.0,621.0,,,,,,,,,,,,,,,,,,,1.0,1.0
349763,RB,Jabari Small,2020,Tennessee,TNUN,,,,,,,26.0,117.0,0.0,4.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,
349763,RB,Jabari Small,2021,Tennessee,TNUN,,,,,,,140.0,792.0,9.0,9.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,
349763,RB,Jabari Small,2022,Tennessee,TNUN,,,,,,,157.0,734.0,13.0,12.0,2.0,106.0,,,,,,,,,,,,,,,,,,,,
349763,RB,Jabari Small,2023,Tennessee,TNUN,,,,,,,95.0,475.0,2.0,7.0,0.0,40.0,,,,,,,,,,,,,,,,,,,1.0,0.0
349825,QB,Cam Miller,2021,North Dakota State,NDST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
349825,QB,Cam Miller,2022,North Dakota State,NDST,243.0,159.0,1971.0,0.654,13.0,5.0,122.0,561.0,15.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
349825,QB,Cam Miller,2023,North Dakota State,NDST,291.0,208.0,2687.0,0.715,19.0,4.0,135.0,629.0,13.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
349825,QB,Cam Miller,2024,North Dakota State,NDST,351.0,258.0,3252.0,0.735,33.0,4.0,145.0,631.0,12.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
349838,DS,Marques Sigle,2022,North Dakota State,NDST,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,
349838,DS,Marques Sigle,2023,Kansas State,KSST,,,,,,,,,,,,,9.0,1.0,0.0,47.0,63.0,3.0,1.0,0.0,,,,,,,,,,,,
349838,DS,Marques Sigle,2024,Kansas State,KSST,,,,,,,,,,,,,3.0,0.0,0.0,38.0,60.0,6.5,3.0,1.0,,,,,,,,,,,,
349867,DS,Art Green,2020,Houston,TXHO,,,,,,,,,,,,,2.0,0.0,0.0,8.0,10.0,0.0,,0.0,,,,,,,,,,,,
349867,DS,Art Green,2021,Houston,TXHO,,,,,,,,,,,,,2.0,0.0,0.0,14.0,18.0,0.0,1.0,0.0,,,,,,,,,,,,
349867,DS,Art Green,2022,Houston,TXHO,,,,,,,,,,,,,7.0,0.0,0.0,30.0,41.0,3.0,2.0,0.0,,,,,,,,,,,,
349877,DT,Justin Rogers,2020,Kentucky,KYUN,,,,,,,,,,,,,0.0,0.0,1.0,5.0,9.0,1.0,,0.0,,,,,,,,,,,,
349877,DT,Justin Rogers,2021,Kentucky,KYUN,,,,,,,,,,,,,0.0,0.0,1.5,5.0,17.0,2.5,,0.0,,,,,,,,,,,,
349877,DT,Justin Rogers,2022,Kentucky,KYUN,,,,,,,,,,,,,0.0,0.0,0.5,7.0,33.0,1.0,,0.0,,,,,,,,,,,,
349877,DT,Justin Rogers,2023,Auburn,ALAU,,,,,,,,,,,,,0.0,0.0,0.0,9.0,17.0,2.0,,0.0,,,,,,,,,,,,
349900,IB,De'Rickey Wright,2020,Vanderbilt,TNVA,,,,,,,,,,,,,0.0,0.0,0.0,3.0,6.0,0.0,,0.0,,,,,,,,,,,0.0,0.0
349900,IB,De'Rickey Wright,2021,Vanderbilt,TNVA,,,,,,,,,,,,,2.0,4.0,0.0,13.0,24.0,3.5,,0.0,,,,,,,,,,,,
349900,IB,De'Rickey Wright,2022,Vanderbilt,TNVA,,,,,,,,,,,,,6.0,0.0,0.0,33.0,55.0,2.5,3.0,0.0,,,,,,,,,,,,
349900,IB,De'Rickey Wright,2023,Vanderbilt,TNVA,,,,,,,,,,,,,3.0,0.0,0.0,32.0,46.0,1.0,2.0,0.0,,,,,,,,,,,0.0,0.0
349900,IB,De'Rickey Wright,2024,Vanderbilt,TNVA,,,,,,,,,,,,,2.0,0.0,0.0,35.0,47.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0
349905,DT,Nazir Stackhouse,2020,Georgia,GAUN,,,,,,,,,,,,,0.0,0.0,0.0,2.0,3.0,0.0,,0.0,,,,,,,,,,,,
349905,DT,Nazir Stackhouse,2021,Georgia,GAUN,,,,,,,,,,,,,0.0,0.0,1.0,5.0,9.0,2.0,,0.0,,,,,,,,,,,,
349905,DT,Nazir Stackhouse,2022,Georgia,GAUN,,,,,,,,,,,,,0.0,1.0,0.0,12.0,27.0,2.5,,0.0,,,,,,,,,,,,
349905,DT,Nazir Stackhouse,2023,Georgia,GAUN,,,,,,,,,,,,,1.0,0.0,2.0,13.0,24.0,3.0,1.0,0.0,,,,,,,,,,,,
349905,DT,Nazir Stackhouse,2024,Georgia,GAUN,,,,,,,,,,,,,1.0,0.0,0.0,10.0,27.0,1.0,,0.0,,,,,,,,,,,,
350070,IB,Jackson Woodard,2020,Arkansas,ARUN,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,
350070,IB,Jackson Woodard,2021,Arkansas,ARUN,,,,,,,,,,,,,0.0,0.0,0.0,5.0,7.0,0.0,,0.0,,,,,,,,,,,,
350070,IB,Jackson Woodard,2022,Arkansas,ARUN,,,,,,,,,,,,,0.0,0.0,0.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,,
350070,IB,Jackson Woodard,2023,UNLV,NVLV,,,,,,,,,,,,,2.0,2.0,2.5,42.0,97.0,9.0,1.0,0.0,,,,,,,,,,,,
350070,IB,Jackson Woodard,2024,UNLV,NVLV,,,,,,,,,,,,,12.0,4.0,3.5,69.0,135.0,17.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0,,,,,,0.0,0.0
350095,OT,Trevor Reid,2021,Louisville,KYLO,,,,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
350163,IB,Jay Higgins,2020,Iowa,IAUN,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
350163,IB,Jay Higgins,2021,Iowa,IAUN,,,,,,,,,,,,,0.0,0.0,0.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,0.0,0.0
350163,IB,Jay Higgins,2022,Iowa,IAUN,,,,,,,,,,,,,0.0,0.0,0.5,20.0,38.0,1.5,,0.0,,,,,,3.0,3.0,1.0,0.0,3.0,,
350163,IB,Jay Higgins,2023,Iowa,IAUN,,,,,,,,,,,,,3.0,3.0,2.0,79.0,171.0,5.0,1.0,0.0,,,,,,,,,,,0.0,0.0
350163,IB,Jay Higgins,2024,Iowa,IAUN,,,,,,,,,,,,,5.0,6.0,1.0,53.0,124.0,2.5,4.0,0.0,,,,,,,,,,,0.0,0.0
350170,OC,Gus Hartwig,2020,Purdue,INPU,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350170,OC,Gus Hartwig,2022,Purdue,INPU,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350170,OC,Gus Hartwig,2024,Purdue,INPU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
350247,DS,Ryan Watts,2020,Ohio State,OHST,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,0.0,,0.0,,,,,,,,,,,,
350247,DS,Ryan Watts,2021,Ohio State,OHST,,,,,,,,,,,,,0.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,,,,,,,,,,,,
350247,DS,Ryan Watts,2022,Texas,TXUN,,,,,,,,,,,,,3.0,1.0,1.0,35.0,51.0,4.0,1.0,0.0,,,,,,,,,,,,
350247,DS,Ryan Watts,2023,Texas,TXUN,,,,,,,,,,,,,3.0,0.0,0.0,30.0,37.0,1.0,,0.0,,,,,,,,,,,,
350269,IB,Curtis Jacobs,2020,Penn State,PAST,,,,,,,,,,,,,1.0,0.0,0.0,6.0,9.0,0.5,,0.0,,,,,,,,,,,,
350269,IB,Curtis Jacobs,2021,Penn State,PAST,,,,,,,,,,1.0,0.0,18.0,0.0,1.0,3.0,39.0,61.0,7.0,1.0,0.0,,,,,,,,,,,,
350269,IB,Curtis Jacobs,2022,Penn State,PAST,,,,,,,,,,,,,2.0,2.0,4.0,27.0,49.0,7.5,1.0,1.0,,,,,,,,,,,0.0,0.0
350269,IB,Curtis Jacobs,2023,Penn State,PAST,,,,,,,,,,,,,0.0,5.0,2.5,31.0,50.0,9.0,,0.0,,,,,,,,,,,0.0,0.0
350271,WR,Keandre Lambert,2020,Penn State,PAST,,,,,,,,,,14.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,
350271,WR,Keandre Lambert,2021,Penn State,PAST,,,,,,,,,,34.0,3.0,521.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
350271,WR,Keandre Lambert,2022,Penn State,PAST,2.0,2.0,73.0,1.0,1.0,0.0,,,,24.0,4.0,389.0,,,,,,,,,,,,,,,,,,,,
350271,WR,Keandre Lambert,2023,Penn State,PAST,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,53.0,4.0,673.0,,,,,,,,,,,,,,,,,,,,
350271,WR,Keandre Lambert,2024,Auburn,ALAU,,,,,,,,,,50.0,8.0,981.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350287,WR,Traeshon Holden,2021,Alabama,ALUN,,,,,,,,,,21.0,1.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
350287,WR,Traeshon Holden,2022,Alabama,ALUN,,,,,,,,,,25.0,6.0,331.0,,,,,,,,,,,,,,,,,,,,
350287,WR,Traeshon Holden,2023,Oregon,ORUN,,,,,,,2.0,12.0,1.0,37.0,6.0,452.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350287,WR,Traeshon Holden,2024,Oregon,ORUN,,,,,,,2.0,22.0,0.0,45.0,5.0,718.0,,,,,,,,,,,,,,,,,,,1.0,0.0
350319,OG,Trente Jones,2022,Michigan,MIUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350438,DC,Garnett Hollis Jr.,2021,Northwestern,ILNW,,,,,,,,,,,,,0.0,0.0,0.0,2.0,5.0,0.0,,0.0,,,,,,,,,,,,
350438,DC,Garnett Hollis Jr.,2022,Northwestern,ILNW,,,,,,,,,,,,,3.0,0.0,0.0,16.0,25.0,0.0,1.0,0.0,,,,,,,,,,,,
350438,DC,Garnett Hollis Jr.,2023,Northwestern,ILNW,,,,,,,,,,,,,2.0,0.0,0.0,30.0,45.0,2.5,1.0,0.0,,,,,,,,,,,0.0,0.0
350438,DC,Garnett Hollis Jr.,2024,West Virginia,WVUN,,,,,,,,,,,,,6.0,0.0,0.0,27.0,46.0,1.0,,0.0,,,,,,,,,,,0.0,0.0
350458,DS,Glendon Miller,2021,Maryland,MDUN,,,,,,,,,,,,,0.0,0.0,0.0,5.0,8.0,0.0,,0.0,,,,,,,,,,,,
350458,DS,Glendon Miller,2022,Maryland,MDUN,,,,,,,,,,,,,1.0,0.0,0.0,13.0,16.0,1.0,,0.0,,,,,,,,,,,0.0,0.0
350458,DS,Glendon Miller,2023,Maryland,MDUN,,,,,,,,,,,,,5.0,0.0,0.0,25.0,36.0,1.0,4.0,1.0,,,,,,,,,,,,
350458,DS,Glendon Miller,2024,Maryland,MDUN,,,,,,,,,,,,,2.0,0.0,0.0,26.0,39.0,3.0,4.0,0.0,,,,,,,,,,,1.0,0.0
350479,DC,Tarheeb Still,2020,Maryland,MDUN,,,,,,,,,,,,,8.0,0.0,0.0,18.0,20.0,0.0,,0.0,,,,,,,,,,,,
350479,DC,Tarheeb Still,2021,Maryland,MDUN,,,,,,,,,,,,,11.0,0.0,2.0,40.0,55.0,3.0,,1.0,,,,,,7.8,92.0,22.0,1.0,172.0,3.0,0.0
350479,DC,Tarheeb Still,2022,Maryland,MDUN,,,,,,,,,,,,,1.0,0.0,0.0,35.0,45.0,4.0,1.0,0.0,,,,,,6.4,18.0,16.0,0.0,103.0,1.0,0.0
350479,DC,Tarheeb Still,2023,Maryland,MDUN,,,,,,,,,,,,,2.0,0.0,0.0,31.0,45.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8,10.0,5.0,0.0,19.0,,
350535,OT,Bryce Cabledue,2023,Kansas,KSUN,,,,,,,0.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
350552,WR,Ricky White,2020,Michigan State,MIST,,,,,,,,,,10.0,1.0,223.0,,,,,,,,,,,,,,,,,,,,
350552,WR,Ricky White,2022,UNLV,NVLV,,,,,,,1.0,3.0,0.0,51.0,4.0,619.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,2.0,2.0
350552,WR,Ricky White,2023,UNLV,NVLV,,,,,,,1.0,1.0,0.0,88.0,8.0,1483.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350552,WR,Ricky White,2024,UNLV,NVLV,,,,,,,1.0,1.0,0.0,79.0,11.0,1041.0,0.0,0.0,0.0,2.0,2.0,0.0,,1.0,,,,,,34.5,51.0,2.0,1.0,69.0,1.0,0.0
350636,TE,Tip Reiman,2020,Illinois,ILUN,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
350636,TE,Tip Reiman,2021,Illinois,ILUN,,,,,,,,,,3.0,1.0,43.0,,,,,,,,,,,,,,,,,,,,
350636,TE,Tip Reiman,2022,Illinois,ILUN,,,,,,,,,,19.0,1.0,173.0,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,
350636,TE,Tip Reiman,2023,Illinois,ILUN,,,,,,,,,,19.0,3.0,203.0,,,,,,,,,7.0,14.0,2.0,0.0,14.0,,,,,,,
350669,DC,Jakob Robinson,2020,Utah State,UTST,,,,,,,,,,,,,0.0,0.0,1.0,6.0,8.0,1.0,,0.0,,,,,,,,,,,,
350669,DC,Jakob Robinson,2021,BYU,UTBY,,,,,,,,,,,,,4.0,0.0,0.0,23.0,28.0,0.0,3.0,0.0,,,,,,,,,,,,
350669,DC,Jakob Robinson,2022,BYU,UTBY,,,,,,,,,,,,,5.0,0.0,0.0,30.0,42.0,1.5,1.0,0.0,,,,,,,,,,,,
350669,DC,Jakob Robinson,2023,BYU,UTBY,,,,,,,,,,,,,7.0,0.0,0.0,39.0,59.0,1.0,4.0,1.0,,,,,,,,,,,,
350669,DC,Jakob Robinson,2024,BYU,UTBY,,,,,,,,,,,,,5.0,2.0,0.0,28.0,43.0,5.0,3.0,0.0,,,,,,,,,,,0.0,0.0
350674,DE,Antwuan Powell,2021,Florida,FLUN,,,,,,,,,,,,,0.0,0.0,1.5,3.0,5.0,1.5,,0.0,,,,,,,,,,,,
350674,DE,Antwuan Powell,2022,Florida,FLUN,,,,,,,,,,,,,1.0,3.0,3.0,11.0,27.0,6.0,,0.0,,,,,,,,,,,,
350674,DE,Antwuan Powell,2023,Virginia Tech,VAPI,,,,,,,,,,,,,0.0,6.0,9.5,22.0,38.0,13.5,,0.0,,,,,,,,,,,0.0,0.0
350674,DE,Antwuan Powell,2024,Virginia Tech,VAPI,,,,,,,,,,,,,0.0,8.0,15.5,29.0,42.0,18.5,,0.0,,,,,,,,,,,0.0,0.0
350683,OT,Brandon Crenshaw-Dickson,2021,San Diego State,CASS,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350683,OT,Brandon Crenshaw-Dickson,2024,Florida,FLUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
350698,DC,Dwight McGlothern,2020,LSU,LAST,,,,,,,,,,,,,2.0,0.0,0.0,8.0,9.0,0.0,,0.0,,,,,,,,,,,,
350698,DC,Dwight McGlothern,2021,LSU,LAST,,,,,,,,,,,,,5.0,1.0,0.0,25.0,31.0,2.0,1.0,1.0,,,,,,,,,,,,
350698,DC,Dwight McGlothern,2022,Arkansas,ARUN,,,,,,,,,,,,,9.0,0.0,0.0,37.0,42.0,0.0,4.0,0.0,,,,,,,,,,,0.0,0.0
350698,DC,Dwight McGlothern,2023,Arkansas,ARUN,,,,,,,,,,,,,6.0,0.0,0.0,19.0,20.0,3.0,3.0,0.0,,,,,,,,,,,,
350805,DC,Nohl Williams,2020,UNLV,NVLV,,,,,,,,,,,,,1.0,0.0,0.0,14.0,25.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0
350805,DC,Nohl Williams,2021,UNLV,NVLV,,,,,,,,,,,,,3.0,0.0,0.0,27.0,33.0,0.0,1.0,0.0,15.3,22.0,8.0,0.0,122.0,7.0,22.0,4.0,0.0,28.0,1.0,1.0
350805,DC,Nohl Williams,2022,UNLV,NVLV,,,,,,,,,,,,,5.0,0.0,0.0,23.0,39.0,1.0,3.0,0.0,23.0,36.0,6.0,0.0,138.0,6.6,14.0,7.0,0.0,46.0,0.0,0.0
350805,DC,Nohl Williams,2023,California,CAUN,,,,,,,,,,,,,3.0,0.0,0.0,37.0,52.0,3.0,2.0,0.0,,,,,,-1.0,2.0,2.0,0.0,-2.0,1.0,1.0
350805,DC,Nohl Williams,2024,California,CAUN,,,,,,,,,,,,,8.0,1.0,0.0,32.0,51.0,1.0,7.0,2.0,27.6,80.0,12.0,1.0,331.0,,,,,,1.0,1.0
351068,TE,Luke Lachey,2021,Iowa,IAUN,,,,,,,,,,8.0,0.0,133.0,,,,,,,,,,,,,,,,,,,1.0,0.0
351068,TE,Luke Lachey,2022,Iowa,IAUN,,,,,,,,,,28.0,4.0,398.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
351068,TE,Luke Lachey,2023,Iowa,IAUN,,,,,,,,,,10.0,0.0,131.0,,,,,,,,,,,,,,,,,,,,
351068,TE,Luke Lachey,2024,Iowa,IAUN,,,,,,,,,,28.0,0.0,231.0,,,,,,,,,,,,,,,,,,,,
351069,DT,Logan Lee,2020,Iowa,IAUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
351069,DT,Logan Lee,2021,Iowa,IAUN,,,,,,,,,,,,,1.0,1.0,3.0,17.0,48.0,5.0,,0.0,,,,,,,,,,,0.0,0.0
351069,DT,Logan Lee,2022,Iowa,IAUN,,,,,,,,,,,,,3.0,1.0,3.0,17.0,47.0,7.5,,0.0,,,,,,,,,,,0.0,0.0
351069,DT,Logan Lee,2023,Iowa,IAUN,,,,,,,,,,,,,3.0,1.0,3.0,19.0,55.0,5.5,,0.0,,,,,,,,,,,,
351079,QB,Payton Thorne,2020,Michigan State,MIST,85.0,48.0,582.0,0.565,3.0,3.0,25.0,47.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,2.0,1.0
351079,QB,Payton Thorne,2021,Michigan State,MIST,389.0,235.0,3240.0,0.604,27.0,10.0,82.0,181.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,4.0,2.0
351079,QB,Payton Thorne,2022,Michigan State,MIST,387.0,242.0,2679.0,0.625,19.0,11.0,60.0,42.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
351079,QB,Payton Thorne,2023,Auburn,ALAU,265.0,162.0,1755.0,0.611,16.0,10.0,134.0,515.0,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
351079,QB,Payton Thorne,2024,Auburn,ALAU,317.0,199.0,2713.0,0.628,21.0,9.0,112.0,283.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
351143,TE,Ben Yurosek,2020,Stanford,CAST,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
351143,TE,Ben Yurosek,2021,Stanford,CAST,,,,,,,2.0,11.0,0.0,42.0,3.0,653.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
351143,TE,Ben Yurosek,2022,Stanford,CAST,,,,,,,1.0,50.0,0.0,49.0,1.0,445.0,,,,,,,,,,,,,,,,,,,2.0,2.0
351143,TE,Ben Yurosek,2023,Stanford,CAST,,,,,,,11.0,53.0,0.0,16.0,1.0,239.0,,,,,,,,,,,,,,,,,,,,
351143,TE,Ben Yurosek,2024,Georgia,GAUN,,,,,,,,,,15.0,0.0,185.0,,,,,,,,,,,,,,,,,,,,
351261,OG,Joshua Gray,2020,Oregon State,ORST,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
351261,OG,Joshua Gray,2023,Oregon State,ORST,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
351261,OG,Joshua Gray,2024,Oregon State,ORST,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
351300,DT,CJ West,2020,Kent State,OHKS,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
351300,DT,CJ West,2021,Kent State,OHKS,,,,,,,,,,,,,1.0,0.0,5.0,22.0,42.0,9.0,,0.0,,,,,,,,,,,0.0,0.0
351300,DT,CJ West,2022,Kent State,OHKS,,,,,,,,,,,,,0.0,1.0,1.0,13.0,26.0,4.5,,0.0,,,,,,,,,,,,
351300,DT,CJ West,2023,Kent State,OHKS,,,,,,,,,,,,,0.0,4.0,1.0,19.0,39.0,6.0,,0.0,,,,,,,,,,,,
351300,DT,CJ West,2024,Indiana,INUN,,,,,,,,,,,,,1.0,0.0,2.0,14.0,42.0,7.5,,0.0,,,,,,,,,,,0.0,0.0
351359,DC,Robert Longerbeam,2021,Rutgers,NJRU,,,,,,,,,,,,,9.0,0.0,0.0,22.0,31.0,0.0,,0.0,,,,,,,,,,,,
351359,DC,Robert Longerbeam,2022,Rutgers,NJRU,,,,,,,,,,,,,4.0,0.0,1.0,27.0,36.0,2.0,2.0,0.0,,,,,,,,,,,,
